instant,season_1,season_2,season_3,season_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weathersit_1,weathersit_2,weathersit_3,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,temp,atemp,hum,windspeed,holiday,workingday,yr,cnt
559,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8182836770310538,0.7555702979051396,0.5445583547557841,0.25642271558840934,0,1,1,7446
560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8380136183197128,0.7729627117148999,0.4995712082262211,0.12051486039268866,0,1,1,7499
561,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8027080634079492,0.7704805189213711,0.7189377892030848,0.25004014873689706,0,0,1,6969
562,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8556651497265046,0.8218754298879641,0.7382179948586118,0.29743111991989635,0,0,1,6031
563,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8774710087988511,0.8467222978883379,0.6632390745501285,0.2923184694703645,0,1,1,6830
564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9460037087405111,0.8881464333606712,0.5201367609254498,0.18973973516882983,0,1,1,6786
565,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9148524814943019,0.874888819815118,0.5934015424164524,0.23718224516684455,0,1,1,5713
566,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8857784180808701,0.8342745801405675,0.6173953727506426,0.2948789178003316,0,1,1,6591
567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7559812225386356,0.7008885488872532,0.8680380462724935,0.3846347949260243,0,1,1,5870
568,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6687577862492501,0.6180442158475999,0.8898889460154241,0.3935675023445007,0,0,1,4459
569,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7580583863714129,0.7141461624328063,0.7840616966580976,0.14746100212484228,0,0,1,7410
570,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8504741092181963,0.8019509431545034,0.7137964010282776,0.23974063194421108,0,1,1,6966
571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8618953951757464,0.8235214741836199,0.6735218508997429,0.38976187624376046,0,1,1,7592
572,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8286682501458501,0.7547446504873027,0.4627249357326478,0.2935822012145431,0,1,1,8173
573,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8940858273628891,0.8665929665866134,0.6135393316195373,0.5409953134724732,0,1,1,6861
574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.900316072812131,0.859969410353855,0.6113964010282775,0.26923938810644954,0,1,1,6904
575,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8681256406249883,0.8119099049337225,0.6306766066838047,0.27822363433994135,0,0,1,6685
576,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8255531274212292,0.7729627117148999,0.6413881748071979,0.30511864956759965,0,0,1,6597
577,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8369744133787792,0.7953483890818172,0.6876606683804627,0.2705278584818356,0,1,1,7105
578,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8151685543064329,0.766350969197182,0.724079177377892,0.29487067158992913,0,1,1,7216
579,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8203608408638311,0.7721423148370811,0.6966580976863753,0.24488626723535284,0,1,1,7580
580,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8639725590085237,0.8243589353164974,0.6782344473007712,0.22050840773304875,0,1,1,7261
581,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.880586131523472,0.845071003052664,0.6606683804627249,0.39870489142524,0,1,1,7175
582,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9148524814943019,0.8823498371807541,0.6306766066838047,0.4846015420825764,0,0,1,6824
583,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8847404591890264,0.855850361709702,0.6709511568123393,0.552556500456737,0,0,1,5464
584,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8639725590085237,0.8285042366607407,0.67266529562982,0.22050840773304875,0,1,1,7013
585,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.843204658828021,0.8119322197287993,0.7236503856041131,0.19485032406576105,0,1,1,7273
586,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8608574362839028,0.8251845827343344,0.691945501285347,0.1820522055211265,0,1,1,7534
587,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8681256406249883,0.81440916198231,0.6379609254498714,0.27564669358916927,0,1,1,7286
588,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8182836770310538,0.7729745254299406,0.7360750642673521,0.44616389384405963,0,1,1,5786
589,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.789209613617622,0.7340220816711,0.7536421593830335,0.3795056520556875,0,0,1,6299
590,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7995929406833284,0.7423074338195684,0.5454159383033419,0.20640326483962257,0,0,1,6544
591,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8245139224802955,0.7655082575242864,0.5608401028277635,0.23464653546808478,0,1,1,6883
592,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8317833728704709,0.7845742809647973,0.7060843187660668,0.30256644744803496,0,1,1,6784
593,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8068623910735038,0.754722335692226,0.6371033419023135,0.3038301791922136,0,1,1,7347
594,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8224380046966082,0.7555768610801622,0.5338478149100258,0.24615824518993396,0,1,1,7605
595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8276290452049165,0.21439320034065507,0.5869748071979435,0.43078677299605234,0,1,1,7148
596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7715568361617401,0.7075121051200117,0.6203938303341902,0.32052050904681434,0,0,1,7865
597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7185997498431846,0.6884565827595369,0.7317912596401028,0.13205955495614768,0,0,1,4549
598,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7185997498431846,0.6784976209803179,0.7549275064267352,0.22179687810843474,0,1,1,6530
599,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7352145684072229,0.6851369288331306,0.6928020565552698,0.1038591646217783,0,1,1,7006
600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7580583863714129,0.7124778033420738,0.6962293059125964,0.09873105252774181,0,1,1,7375
601,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7933626952340865,0.7323694742004215,0.6538128534704369,0.12823702412408242,0,1,1,7765
602,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8016701045161055,0.7456165866659387,0.6323907455012853,0.10257069424639226,0,1,1,7582
603,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7507901820303273,0.7083325019978306,0.7330766066838046,0.4576982806445155,0,0,1,6053
604,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.740405608915531,0.6785356873954487,0.8697511568123393,0.42564113770491063,0,0,1,5255
605,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8027080634079492,0.7555768610801622,0.7510714652956297,0.21922818356806512,0,1,1,6917
606,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8338592906541583,0.7704910200014072,0.6375321336760925,0.3474402629056801,0,1,1,7040
607,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7798642454437593,0.7306958645696711,0.5676946015424165,0.1858908164634766,0,1,1,7697
608,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8068623910735038,0.7530710408565522,0.6071125964010282,0.11281846606880266,0,1,1,7713
609,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8785102137397847,0.8011410473567208,0.6041131105398457,0.3012779770726489,0,1,1,7350
610,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8650105179003674,0.8185387117064991,0.6563835475578407,0.18717928683886265,0,0,1,6140
611,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7944019001750201,0.7481105931745081,0.8380462724935732,0.08592365699640447,0,0,1,5810
612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8079003499653474,0.7646878606464675,0.8131958868894601,0.2653822231906938,1,0,1,6034
613,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8307441679295373,0.7978437082253911,0.7763496143958869,0.4410265047633204,0,1,1,6864
614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8442438637689545,0.8268463786500443,0.762210796915167,0.34101440344955475,0,1,1,7112
615,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7944019001750201,0.7564182601180532,0.833333676092545,0.24744671556532,0,1,1,6203
616,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8027080634079492,0.7588794507515099,0.7570694087403598,0.30769559031837174,0,1,1,7504
617,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7476750593057065,0.6983892918386657,0.8217655526992287,0.5333490148767822,0,0,1,5976
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.686410563705132,0.6561276952334548,0.5629820051413882,0.4166486452610163,0,0,1,8227
619,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6531821726261456,0.6387077160885998,0.5179948586118251,0.4871887905963516,0,1,1,7525
620,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6459139682850602,0.6237935571673547,0.5347043701799485,0.14361290804052929,0,1,1,7767
621,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6729121139148047,0.6445108754435394,0.5934015424164524,0.225645796813788,0,1,1,7870
622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6895256864297529,0.6569585931913098,0.6550982005141387,0.12437161299792424,0,1,1,7804
623,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7154846271185639,0.6760246166318207,0.6915167095115681,0.1679573703907034,0,1,1,8009
624,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6843333998723548,0.6652400074347647,0.5158529562982005,0.4641158938902384,0,0,1,8714
625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.649029091009681,0.6353880621621935,0.5861182519280205,0.1397559492800337,0,0,1,7333
626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6500670499015248,0.6221632644917531,0.7553552699228792,0.26666244735567746,0,1,1,6869
627,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7030241362200802,0.6379371993409523,0.897172236503856,0.6910227424298243,0,1,1,4073
628,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6147627410388511,0.6055636822247168,0.5518426735218509,0.3974329134706589,0,1,1,7591
629,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6074945366977655,0.594784323567679,0.6358179948586118,0.19744581878993875,0,1,1,7720
630,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6729121139148047,0.6469996314120908,0.6876606683804627,0.2717895286734136,0,1,1,8167
631,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7362525272990665,0.6975583938808108,0.6649532133676093,0.5384596037737133,0,0,1,8395
632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5856886776254192,0.577380096042878,0.480291002570694,0.41409644314145155,0,0,1,7907
633,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5669979412776938,0.5558266292688203,0.5068555269922879,0.24741166917110952,0,1,1,7436
634,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6116476183142302,0.6105188793667429,0.5861182519280205,0.4410265047633204,0,1,1,7538
635,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7175617909513411,0.6793455831932316,0.6486714652956298,0.4576817882237107,0,1,1,7733
636,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7362525272990665,0.6942597421144766,0.7103681233933162,0.23079143210492975,0,1,1,7393
637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6978330957117719,0.6652347568947466,0.7095115681233932,0.2923019770495595,0,1,1,7415
638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6023022501403674,0.5922955675991276,0.5582694087403598,0.42305595074373603,0,0,1,8555
639,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5825735549007983,0.5757130495871501,0.5998282776349614,0.23206134850691024,0,0,1,6889
640,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.575304104510623,0.5682795975566087,0.6675239074550129,0.14103596728975717,0,1,1,6778
641,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.6625275408000083,0.608095755148417,0.8963156812339331,0.1692190405822814,0,1,1,4639
642,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7455978954729292,0.6826534234045972,0.8161953727506426,0.0910259996829332,0,1,1,7572
643,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7455978954729292,0.6942597421144766,0.743359383033419,0.19616559462495514,0,1,1,7328
644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6926408091543738,0.6577842406091468,0.6452442159383033,0.17308445170843956,0,1,1,8156
645,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6168399048716282,0.6030919905112242,0.6829480719794344,0.5063859684133035,0,0,1,7965
646,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.4444689500765448,0.4472717143958256,0.7283629820051414,0.2448512208411423,0,0,1,3510
647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.403972354656473,0.40499830407557424,0.7296483290488431,0.3448715683653104,1,0,1,5478
648,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.48288962771292926,0.4712916223433581,0.7832051413881748,0.346151792530294,0,1,1,6392
649,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5669979412776938,0.5566522766866572,0.6486714652956298,0.3410412036333628,0,1,1,7691
650,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.46835197298166836,0.46217537223703464,0.47643496143958863,0.3282080386945177,0,1,1,7570
651,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.47146709570628936,0.4646746292856221,0.5544133676092544,0.43849285661716125,0,1,1,7282
652,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.41643284555495663,0.40997056547265887,0.5085686375321337,0.2551177527922184,0,0,1,7109
653,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.5763433094515564,0.5632968350794879,0.6585264781491003,0.5282116257960427,0,0,1,6639
654,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.626185273045491,0.6039176379290611,0.7275064267352185,0.5641341798618059,0,1,1,5875
655,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5098865272935839,0.5011330665358932,0.5741213367609254,0.32949650906990374,0,1,1,7534
656,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.49431091367047936,0.48703799185746255,0.7125110539845758,0.16281998130996414,0,1,1,7461
657,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5773812683434001,0.5690999944344276,0.7489285347043702,0.4422964211653008,0,1,1,7509
658,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6282611908291783,0.6022715936334053,0.8380462724935732,0.23205310229650772,0,1,1,5424
659,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5296164685822429,0.5168794360499978,0.5891177377892031,0.19614704065154956,0,0,1,8090
660,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.5046954867852755,0.4953351577209716,0.5244215938303342,0.2961673881757177,0,0,1,6824
661,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5337695501987074,0.530137049595551,0.5844041131105397,0.12182044165465986,0,1,1,7058
662,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6043794139731445,0.5923060686791637,0.659811825192802,0.14874947250022835,0,1,1,7466
663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6583744591835438,0.6296072176023305,0.6542416452442159,0.10387648166362345,0,1,1,7693
664,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.6116476183142302,0.5914974855163855,0.8230508997429306,0.2102439373345733,0,1,1,7359
665,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6064553317568321,0.5823904238550937,0.8299053984575835,0.22692602097877157,0,1,1,7444
666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5867266365172629,0.5723920830257392,0.7403598971722365,0.4397297881775319,0,0,1,7852
667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.5213090593002238,0.5102230639421265,0.7142241645244215,0.7743527600993916,0,0,1,4459
668,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.47458221843091025,0.4729822962291672,0.9048843187660668,0.692286474174003,0,1,1,22
669,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.32279101040376235,0.3030078768601351,0.848796915167095,0.39296759053772096,0,1,1,1096
670,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.37178316851842025,0.37020297537601743,0.685518766066838,0.29743111991989635,0,1,1,5566
671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3821664955841267,0.38180929408589676,0.5981151670951157,0.27821538812953894,0,1,1,5986
672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3686680457937993,0.3635636675232048,0.5368462724935732,0.5025720961021607,0,1,1,5847
673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.35413039106253846,0.32130207091799395,0.5051413881748071,0.5115480961252502,0,0,1,5138
674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.33232453199019213,0.3287735893636661,0.5479866323907454,0.32307889582418087,0,0,1,5107
675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.324018368757263,0.30060050426186335,0.5081408740359897,0.44103475097372286,0,1,1,5259
676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.2762523229470158,0.2658051755623066,0.583118766066838,0.311544509023725,0,1,1,5686
677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.29494305929474124,0.2566876128209787,0.5629820051413882,0.5807729709013912,0,1,1,5035
678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.36514671106588786,0.34498856957438073,0.34290796915167093,0.6709184814686007,0,1,1,5315
679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3769754550758184,0.36273802010536793,0.5561264781491002,0.3961609355160778,0,1,1,5992
680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.41124180504664837,0.41330597101911937,0.6636678663239074,0.07309049205755941,0,0,1,6536
681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.4506991955257867,0.44976572090439504,0.6778066838046273,0.21668628921150357,0,0,1,6852
682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5306544274740865,0.5202148415964583,0.762639588688946,0.31155275523412745,1,0,1,6269
683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.35413039106253846,0.32048692458019307,0.6816627249357325,0.6589841534636249,0,1,1,4094
684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.28663689606181203,0.26579992502228855,0.5676946015424165,0.3653757705310539,0,1,1,5495
685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3271334914818838,0.3221500331309075,0.6379609254498714,0.2692290803434464,0,1,1,5445
686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3562075548953157,0.3519625993533435,0.5394169665809768,0.3064153661533882,0,1,1,5698
687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.33128657309834847,0.3246322259244363,0.5608401028277635,0.3243591199891645,0,0,1,5629
688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.35309243217069486,0.3395476974806859,0.7125110539845758,0.42307244316454096,0,0,1,4669
689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.4008572319318521,0.3892637482765102,0.640959383033419,0.4384413178021458,0,1,1,5499
690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.392551068698923,0.39588730450926884,0.7043701799485861,0.12438027151884684,0,1,1,5634
691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.36659088196102213,0.37518048731312015,0.6311053984575835,0.1666853924361223,0,1,1,5146
692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3499773094460739,0.35611971441262735,0.5968298200514138,0.06283426786948643,1,0,1,2425
693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3852816183087475,0.3934090496207535,0.5848329048843187,0.258991410128779,0,1,1,3910
694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.27313720022239485,0.22271793153925884,0.41602365038560407,0.7307777227801358,0,0,1,2277
695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.23264060480232307,0.23432293761413364,0.4815763496143959,0.26410199902571024,0,0,1,2424
696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3167489183670876,0.3411989923163597,0.5505573264781491,0.05000976145156392,0,1,1,5087
697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.289752018786433,0.265793361847266,0.8089120822622108,0.4435848915406869,0,1,1,3959
698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.29598226423567475,0.27656221942426773,0.5205655526992288,0.3884569134475695,0,1,1,5260
